id,sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,r_charge_degree,r_days_from_arrest,is_violent_recid,vr_charge_degree,type_of_assessment,score_text,v_type_of_assessment,v_decile_score,v_score_text,start,end,event,two_year_recid,r_days_from_arrest_missing
3357,Male,43,25 - 45,African-American,0,4,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,734,0,0,1
3358,Male,40,25 - 45,African-American,0,1,0,0,1,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,1,752,0,0,1
3359,Male,31,25 - 45,African-American,0,9,2,0,15,-1.0,1.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,5,Medium,1,52,1,1,0
3360,Male,54,Greater than 45,African-American,0,7,0,0,6,-1.0,1.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,1,Low,13,35,1,1,0
3362,Male,24,Less than 25,African-American,0,9,0,0,17,-1.0,1.0,F,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,9,High,129,373,1,1,0
3363,Male,41,25 - 45,Hispanic,0,1,0,0,0,-3.0,3.0,F,1,(M2),99.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,89,1,1,0
3369,Male,21,Less than 25,African-American,0,9,0,1,1,-1.0,1.0,F,1,(F3),15.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,8,High,241,279,0,1,0
3370,Female,29,25 - 45,Hispanic,0,2,0,0,1,-1.0,1.0,F,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,291,1,1,0
3371,Male,22,Less than 25,African-American,0,3,0,1,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,5,Medium,0,953,0,0,1
3375,Male,52,Greater than 45,Hispanic,0,7,0,0,9,-1.0,1.0,F,1,(F3),7.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,1,Low,33,271,1,1,0
3376,Female,40,25 - 45,Other,0,1,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,838,0,0,1
3380,Female,45,Greater than 45,African-American,0,4,0,0,1,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,5,914,0,0,1
3381,Male,29,25 - 45,African-American,0,2,0,0,1,0.0,0.0,M,1,(M1),1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,181,0,1,0
3383,Male,46,Greater than 45,African-American,0,5,0,0,10,-1.0,1.0,F,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,1,Low,9,609,1,1,0
3384,Male,21,Less than 25,Caucasian,0,8,1,2,1,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,9,High,12,631,0,0,1
3386,Male,35,25 - 45,Caucasian,0,5,0,0,6,-10.0,10.0,F,1,(M2),1.0,1,(M2),Risk of Recidivism,Medium,Risk of Violence,4,Low,0,101,1,1,0
3387,Male,52,Greater than 45,African-American,0,1,0,0,1,1.0,2.0,M,1,(M1),0.0,1,(F2),Risk of Recidivism,Low,Risk of Violence,1,Low,0,1,1,1,0
3390,Male,48,Greater than 45,Caucasian,0,1,0,0,0,0.0,0.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,471,0,0,1
3391,Female,29,25 - 45,African-American,0,8,0,3,9,-1.0,1.0,M,1,(F3),-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,6,Medium,0,32,1,1,1
3392,Male,48,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1119,0,0,1
3393,Male,31,25 - 45,African-American,0,6,0,0,10,-8.0,8.0,F,1,(M2),395.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,0,249,1,1,0
3394,Male,21,Less than 25,Caucasian,0,8,0,0,3,-1.0,1.0,F,1,(F3),-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,8,High,0,10,1,1,1
3395,Male,32,25 - 45,Other,0,1,0,0,0,0.0,0.0,F,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,22,142,0,1,0
3396,Male,47,Greater than 45,African-American,0,5,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,3,Low,2,775,0,0,1
3398,Male,21,Less than 25,African-American,1,10,2,2,3,-1.0,1.0,F,1,(F3),1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,10,High,0,132,1,1,0
3399,Male,35,25 - 45,African-American,3,10,0,0,13,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,5,Medium,0,392,0,0,1
3401,Male,46,Greater than 45,African-American,0,1,0,0,3,-22.0,22.0,M,1,(M2),59.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,30,1,1,0
3403,Male,34,25 - 45,African-American,0,4,0,0,5,-1.0,1.0,F,1,(MO3),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,4,341,1,1,0
3404,Male,52,Greater than 45,African-American,0,1,0,0,2,-5.0,5.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1005,0,0,1
3406,Male,21,Less than 25,Caucasian,0,8,0,0,0,-1.0,1.0,M,1,(F3),0.0,1,(M1),Risk of Recidivism,High,Risk of Violence,9,High,8,65,1,1,0
3407,Male,53,Greater than 45,Caucasian,0,1,0,0,1,-2.0,3.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,781,0,0,1
3408,Female,19,Less than 25,Caucasian,0,3,0,0,0,-1.0,1.0,F,1,(M1),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,5,Medium,0,374,1,1,1
3409,Male,22,Less than 25,African-American,0,6,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,8,High,2,812,0,0,1
3410,Male,45,Greater than 45,African-American,0,3,0,0,1,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,2,697,0,0,1
3411,Female,27,25 - 45,Caucasian,0,2,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,813,0,0,1
3412,Male,25,25 - 45,Caucasian,0,2,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,69,0,0,1
3413,Male,30,25 - 45,Caucasian,0,4,0,0,0,0.0,1.0,F,1,(M1),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,79,1,1,1
3415,Male,31,25 - 45,African-American,0,5,0,0,2,0.0,1.0,F,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,0,365,1,1,0
3417,Male,28,25 - 45,Caucasian,0,3,0,0,3,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,778,0,0,1
3418,Male,36,25 - 45,African-American,0,2,0,0,3,-1.0,1.0,M,1,(M2),-1.0,1,(M1),Risk of Recidivism,Low,Risk of Violence,2,Low,1,34,1,1,1
3419,Male,27,25 - 45,African-American,0,5,0,0,7,-1.0,1.0,F,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,5,Medium,9,46,0,1,0
3420,Male,42,25 - 45,African-American,0,2,0,0,1,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1061,0,0,1
3422,Male,35,25 - 45,Caucasian,0,5,0,0,0,0.0,1.0,F,1,(M1),1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,1,Low,41,114,1,1,0
3423,Female,33,25 - 45,Caucasian,0,2,0,0,2,-29.0,29.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1082,0,0,1
3425,Male,24,Less than 25,Hispanic,1,10,0,0,6,-1.0,1.0,F,1,(M1),-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,9,High,553,749,1,1,1
3426,Male,25,25 - 45,African-American,0,10,1,0,21,-14.0,1.0,F,1,(F3),141.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,10,High,0,138,0,1,0
3427,Female,42,25 - 45,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,747,0,0,1
3429,Male,21,Less than 25,African-American,0,6,0,0,0,-1.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,9,High,3,125,1,1,1
3431,Female,28,25 - 45,African-American,0,2,0,0,0,0.0,0.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,1173,0,0,1
3434,Male,27,25 - 45,African-American,0,10,0,0,25,18.0,50.0,F,1,(F2),0.0,1,(F2),Risk of Recidivism,High,Risk of Violence,9,High,0,18,1,1,0
3437,Female,21,Less than 25,Caucasian,0,6,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,7,Medium,2,948,0,0,1
3438,Male,26,25 - 45,Caucasian,0,6,0,0,0,0.0,0.0,M,1,(M2),1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,6,Medium,5,168,1,1,0
3439,Male,36,25 - 45,Caucasian,0,1,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1132,0,0,1
3441,Male,49,Greater than 45,Caucasian,0,7,0,0,0,-1.0,1.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,2,Low,1,76,0,1,0
3444,Male,44,25 - 45,Caucasian,0,2,0,0,0,-1.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,1,711,1,1,1
3445,Male,28,25 - 45,Caucasian,0,3,0,0,1,-25.0,26.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,0,910,0,0,1
3448,Female,35,25 - 45,African-American,0,7,0,0,12,-2.0,2.0,F,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,3,Low,0,51,0,1,0
3452,Male,34,25 - 45,African-American,0,1,0,0,3,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,973,0,0,1
3453,Male,45,Greater than 45,African-American,0,3,0,0,15,-1.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,143,1,1,1
3454,Male,28,25 - 45,African-American,0,3,0,0,9,-1.0,1.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,15,91,1,1,0
3455,Female,25,25 - 45,African-American,0,3,0,0,1,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,3,1131,0,0,1
3456,Male,21,Less than 25,African-American,0,8,1,0,1,0.0,0.0,M,1,(F3),1.0,1,(F3),Risk of Recidivism,High,Risk of Violence,8,High,1,748,1,0,0
3457,Male,48,Greater than 45,African-American,0,1,0,0,1,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,746,0,0,1
3458,Male,37,25 - 45,Caucasian,0,2,0,0,1,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,1161,0,0,1
3460,Male,24,Less than 25,African-American,0,6,0,0,3,-3.0,3.0,F,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,6,Medium,0,191,1,1,0
3462,Male,37,25 - 45,Caucasian,0,1,0,0,1,-1.0,1.0,M,1,(M1),1.0,1,(M1),Risk of Recidivism,Low,Risk of Violence,1,Low,0,507,1,1,0
3463,Male,39,25 - 45,Caucasian,0,3,0,0,1,-3.0,4.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,0,137,0,0,1
3464,Male,24,Less than 25,Caucasian,0,5,0,1,1,-1.0,1.0,F,1,(F3),721.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,0,5,1,1,0
3465,Male,49,Greater than 45,Other,0,1,0,0,2,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,917,0,0,1
3470,Male,23,Less than 25,African-American,0,2,0,0,1,-1.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,346,1,1,1
3475,Male,43,25 - 45,Caucasian,0,5,0,0,5,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,6,Medium,0,1098,0,0,1
3476,Male,28,25 - 45,African-American,0,8,0,0,6,-1.0,1.0,M,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,3,Low,0,262,1,1,1
3480,Male,53,Greater than 45,African-American,0,2,0,0,1,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,1184,0,0,1
3481,Female,27,25 - 45,African-American,0,4,0,0,2,-14.0,14.0,M,1,(M2),78.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,147,0,1,0
3483,Male,39,25 - 45,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,1,7,0,0,1
3484,Male,47,Greater than 45,African-American,0,7,0,0,22,-1.0,1.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,2,Low,0,99,0,1,0
3485,Male,28,25 - 45,African-American,0,2,0,0,4,-1.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,1,704,1,1,1
3488,Male,36,25 - 45,Caucasian,0,1,0,0,2,-4.0,4.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,991,0,0,1
3489,Female,24,Less than 25,African-American,0,9,0,0,1,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,5,Medium,3,309,0,0,1
3491,Male,35,25 - 45,Hispanic,0,2,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,790,0,0,1
3492,Male,23,Less than 25,African-American,0,7,0,0,3,0.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,5,Medium,1,753,0,0,1
3493,Male,26,25 - 45,African-American,0,2,0,0,2,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,86,0,0,1
3498,Male,31,25 - 45,African-American,0,4,0,0,7,-1.0,1.0,F,1,(F3),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,53,198,1,1,1
3499,Female,30,25 - 45,African-American,0,10,3,2,14,0.0,0.0,F,1,(M1),1.0,1,(M1),Risk of Recidivism,High,Risk of Violence,7,Medium,5,89,0,1,0
3500,Male,25,25 - 45,Caucasian,0,6,0,0,2,0.0,0.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,6,Medium,1,1109,0,0,1
3501,Male,24,Less than 25,African-American,0,10,0,0,6,0.0,1.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,9,High,1,45,1,1,0
3502,Male,34,25 - 45,Hispanic,0,1,0,0,1,-1.0,1.0,F,1,(M1),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,685,1,1,1
3504,Male,26,25 - 45,African-American,0,4,0,0,2,-29.0,29.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,0,1008,0,0,1
3507,Male,60,Greater than 45,Hispanic,0,1,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,786,0,0,1
3508,Female,20,Less than 25,African-American,0,5,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,7,Medium,0,749,0,0,1
3511,Male,23,Less than 25,Caucasian,0,3,0,0,0,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,0,743,0,0,1
3512,Male,26,25 - 45,African-American,0,7,0,0,5,-1.0,1.0,F,1,(F7),-1.0,1,(F7),Risk of Recidivism,Medium,Risk of Violence,6,Medium,6,64,1,1,1
3515,Male,40,25 - 45,Caucasian,0,1,0,0,4,0.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,1,94,0,0,1
3516,Male,28,25 - 45,Other,0,3,0,0,1,-1.0,1.0,F,1,(M1),1.0,1,(M1),Risk of Recidivism,Low,Risk of Violence,3,Low,0,601,1,1,0
3517,Male,49,Greater than 45,Hispanic,0,1,0,0,1,-1.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,4,405,1,1,1
3521,Male,19,Less than 25,African-American,0,10,1,0,1,0.0,0.0,F,1,(M1),-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,10,High,0,711,1,1,1
3523,Male,53,Greater than 45,Caucasian,0,1,0,0,1,-12.0,12.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,778,0,0,1
3528,Female,24,Less than 25,African-American,0,3,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,955,0,0,1
3529,Male,31,25 - 45,Hispanic,0,1,0,0,0,-5.0,5.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1110,0,0,1
3531,Female,33,25 - 45,Caucasian,0,3,0,0,2,-1.0,2.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,98,0,0,1
3533,Male,26,25 - 45,Caucasian,0,10,3,0,8,-1.0,1.0,F,1,(F3),-1.0,1,(F3),Risk of Recidivism,High,Risk of Violence,7,Medium,41,229,1,1,1
3535,Male,32,25 - 45,Caucasian,0,2,0,0,2,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,234,0,0,1
3536,Male,25,25 - 45,Caucasian,0,2,0,0,0,0.0,0.0,F,1,(F3),0.0,1,(M1),Risk of Recidivism,Low,Risk of Violence,3,Low,3,180,1,1,0
3538,Male,21,Less than 25,African-American,0,2,0,0,1,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,5,Medium,0,333,0,0,1
3539,Male,38,25 - 45,African-American,0,5,0,0,3,0.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,6,Medium,1,1084,0,0,1
3540,Male,23,Less than 25,Caucasian,0,2,0,0,0,-4.0,4.0,F,1,(M1),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,867,1,0,0
3542,Male,20,Less than 25,Caucasian,0,6,0,1,0,-1.0,1.0,F,1,(F3),0.0,1,(F1),Risk of Recidivism,Medium,Risk of Violence,7,Medium,7,287,1,1,0
3543,Female,39,25 - 45,Caucasian,0,1,0,0,4,-2.0,2.0,F,1,(M2),1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,396,1,1,0
3544,Male,24,Less than 25,African-American,0,2,0,0,1,-1.0,1.0,F,1,(M1),0.0,1,(M1),Risk of Recidivism,Low,Risk of Violence,3,Low,5,247,1,1,0
3546,Male,23,Less than 25,Hispanic,0,2,0,0,0,0.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,0,771,0,0,1
3547,Male,49,Greater than 45,African-American,0,4,0,0,3,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1119,0,0,1
3550,Male,31,25 - 45,African-American,0,7,0,0,7,-1.0,1.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,7,Medium,77,383,1,1,0
3551,Male,20,Less than 25,African-American,0,6,0,0,1,-26.0,26.0,F,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,8,High,0,36,0,1,0
3552,Male,28,25 - 45,Caucasian,0,3,0,0,0,0.0,0.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,13,749,0,0,1
3554,Male,67,Greater than 45,Caucasian,0,1,0,0,3,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1161,0,0,1
3556,Male,33,25 - 45,Hispanic,0,1,0,0,0,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,1,855,0,0,1
3562,Male,52,Greater than 45,African-American,0,1,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1140,0,0,1
3563,Male,45,Greater than 45,African-American,0,7,0,0,17,-1.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,5,Medium,46,49,1,1,1
3564,Male,27,25 - 45,African-American,0,7,0,1,8,-1.0,1.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,0,20,0,1,1
3566,Male,22,Less than 25,Caucasian,0,9,0,0,1,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,High,Risk of Violence,9,High,0,126,0,0,1
3570,Male,40,25 - 45,Caucasian,0,1,0,0,0,-1.0,1.0,M,1,(M1),0.0,1,(M1),Risk of Recidivism,Low,Risk of Violence,1,Low,0,357,1,1,0
3571,Male,30,25 - 45,Caucasian,0,8,0,0,1,0.0,0.0,M,1,(M1),0.0,1,(M1),Risk of Recidivism,High,Risk of Violence,6,Medium,0,374,1,1,0
3573,Male,42,25 - 45,African-American,0,1,0,0,1,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,21,0,0,1
3574,Male,24,Less than 25,African-American,0,3,0,1,2,0.0,0.0,F,1,(M2),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,4,Low,2,239,1,1,0
3576,Male,46,Greater than 45,Caucasian,0,2,0,0,4,-5.0,5.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,1115,0,0,1
3577,Male,38,25 - 45,African-American,0,3,0,0,4,0.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,785,0,0,1
3582,Female,32,25 - 45,Hispanic,0,3,0,0,0,-1.0,1.0,M,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,7,58,1,1,1
3584,Male,26,25 - 45,Caucasian,0,5,0,0,0,-1.0,1.0,M,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,0,790,0,0,1
3585,Male,54,Greater than 45,Caucasian,0,1,0,0,1,-1.0,1.0,M,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,118,1,1,0
3591,Male,27,25 - 45,Hispanic,0,3,0,0,2,-10.0,10.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,962,0,0,1
3593,Male,61,Greater than 45,Caucasian,0,4,0,0,1,0.0,0.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,1,917,0,0,1
3594,Male,51,Greater than 45,African-American,0,4,0,0,1,-1.0,1.0,M,1,(M1),-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,0,39,1,1,1
3596,Male,57,Greater than 45,Caucasian,0,1,0,0,0,0.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,1,Low,28,1063,0,0,1
3597,Male,24,Less than 25,Caucasian,0,5,0,3,3,-1.0,1.0,M,1,(M1),0.0,1,(M1),Risk of Recidivism,Medium,Risk of Violence,4,Low,0,544,1,1,0
3598,Male,34,25 - 45,African-American,0,1,0,0,1,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,1078,0,0,1
3600,Male,27,25 - 45,Hispanic,0,2,0,0,1,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,3,Low,1,1041,0,0,1
3601,Female,28,25 - 45,African-American,0,7,0,0,10,15.0,36.0,M,1,(F3),0.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,0,15,0,1,0
3602,Male,35,25 - 45,African-American,0,8,0,0,10,0.0,1.0,M,1,(F3),1.0,1,(F3),Risk of Recidivism,High,Risk of Violence,3,Low,1,159,1,1,0
3603,Male,30,25 - 45,African-American,0,6,0,0,6,0.0,0.0,F,1,(M2),-1.0,0,No_Recidivism,Risk of Recidivism,Medium,Risk of Violence,4,Low,1,476,1,1,1
3605,Male,44,25 - 45,African-American,0,1,0,0,0,-1.0,1.0,F,0,No_Recidivism,-1.0,0,No_Recidivism,Risk of Recidivism,Low,Risk of Violence,2,Low,0,73,0,0,1
