dataset_origin,id,race_group,sex,target_2yr_recid
NIJ,11691,Black,M,1
NIJ,11692,Black,M,1
NIJ,11693,Black,M,0
NIJ,11694,White,M,1
NIJ,11695,Black,M,1
NIJ,11696,White,M,0
NIJ,11697,Black,M,0
NIJ,11698,Black,M,0
NIJ,11699,White,M,1
NIJ,11700,Black,M,1
NIJ,11701,White,M,0
NIJ,11702,White,M,1
NIJ,11703,Black,M,0
NIJ,11704,White,M,0
NIJ,11705,Black,M,0
NIJ,11706,White,M,0
NIJ,11707,Black,M,0
NIJ,11708,Black,M,0
NIJ,11709,Black,M,1
NIJ,11710,Black,M,1
NIJ,11711,Black,F,1
NIJ,11712,Black,M,1
NIJ,11713,Black,M,0
NIJ,11714,Black,M,0
NIJ,11715,White,F,1
NIJ,11716,Black,M,1
NIJ,11717,Black,M,1
NIJ,11718,Black,M,0
NIJ,11719,White,M,1
NIJ,11720,White,M,0
NIJ,11721,Black,M,0
NIJ,11722,White,M,1
NIJ,11723,White,F,1
NIJ,11724,Black,M,0
NIJ,11725,White,M,0
NIJ,11726,White,M,0
NIJ,11727,Black,M,1
NIJ,11728,Black,F,1
NIJ,11729,White,M,0
NIJ,11730,Black,M,0
NIJ,11731,Black,M,1
NIJ,11732,Black,M,1
NIJ,11733,White,M,0
NIJ,11734,White,M,0
NIJ,11735,White,F,0
NIJ,11736,White,M,1
NIJ,11737,Black,M,0
NIJ,11738,White,F,0
NIJ,11739,Black,M,0
NIJ,11740,Black,M,1
NIJ,11741,Black,M,1
NIJ,11742,White,M,0
NIJ,11743,Black,M,1
NIJ,11744,White,M,0
NIJ,11745,Black,F,0
NIJ,11746,Black,M,0
NIJ,11747,White,F,0
NIJ,11748,Black,M,1
NIJ,11749,Black,M,1
NIJ,11750,White,F,1
NIJ,11751,White,M,0
NIJ,11752,Black,M,1
NIJ,11753,Black,M,1
NIJ,11754,Black,M,0
NIJ,11755,White,M,1
NIJ,11756,Black,M,1
NIJ,11757,Black,M,0
NIJ,11758,Black,M,0
NIJ,11759,White,M,0
NIJ,11760,Black,M,0
NIJ,11761,Black,M,0
NIJ,11762,Black,M,1
NIJ,11763,White,M,1
NIJ,11764,Black,M,1
NIJ,11765,Black,M,1
NIJ,11766,White,M,0
NIJ,11767,White,F,0
NIJ,11768,Black,M,0
NIJ,11770,White,M,1
NIJ,11771,Black,M,0
NIJ,11772,Black,M,0
NIJ,11773,Black,M,0
NIJ,11774,Black,M,1
NIJ,11775,Black,M,0
NIJ,11776,White,M,0
NIJ,11777,White,M,1
NIJ,11778,Black,M,1
NIJ,11779,Black,M,1
NIJ,11780,Black,M,1
NIJ,11781,Black,M,1
NIJ,11782,White,M,1
NIJ,11783,White,M,1
NIJ,11784,White,M,0
NIJ,11785,White,M,0
NIJ,11786,White,M,0
NIJ,11787,Black,M,1
NIJ,11788,White,M,0
NIJ,11789,White,M,0
NIJ,11790,White,M,1
NIJ,11791,White,M,1
NIJ,11792,White,M,0
NIJ,11793,Black,M,1
NIJ,11794,White,M,0
NIJ,11795,Black,M,0
NIJ,11796,Black,M,0
NIJ,11797,Black,M,1
NIJ,11798,Black,M,0
NIJ,11799,Black,M,1
NIJ,11800,White,F,0
NIJ,11801,Black,M,0
NIJ,11803,White,M,1
NIJ,11804,Black,M,0
NIJ,11805,Black,M,0
NIJ,11806,Black,M,0
NIJ,11807,White,M,1
NIJ,11808,Black,M,0
NIJ,11809,White,M,1
NIJ,11810,Black,M,0
NIJ,11811,White,M,1
NIJ,11812,Black,M,0
NIJ,11813,Black,M,1
NIJ,11814,Black,M,1
NIJ,11816,Black,M,0
NIJ,11817,White,M,1
NIJ,11818,Black,M,1
NIJ,11819,Black,M,0
NIJ,11820,Black,M,0
NIJ,11821,Black,F,1
NIJ,11823,Black,M,1
NIJ,11824,Black,M,1
NIJ,11825,Black,M,1
NIJ,11826,White,M,1
NIJ,11827,Black,M,1
NIJ,11828,Black,M,0
NIJ,11829,Black,M,0
NIJ,11830,Black,M,0
NIJ,11831,White,M,1
NIJ,11832,Black,M,0
NIJ,11833,White,M,0
NIJ,11834,Black,M,0
NIJ,11835,White,M,0
NIJ,11836,White,M,0
NIJ,11837,White,M,0
NIJ,11838,White,M,0
NIJ,11839,Black,M,1
NIJ,11840,Black,M,0
NIJ,11841,White,M,1
NIJ,11842,Black,M,1
NIJ,11843,Black,M,1
NIJ,11844,Black,M,1
NIJ,11845,Black,M,0
NIJ,11846,White,M,1
NIJ,11847,Black,M,1
NIJ,11848,White,M,0
NIJ,11849,Black,M,1
NIJ,11850,White,M,0
NIJ,11851,Black,M,1
NIJ,11852,Black,M,0
NIJ,11853,White,F,1
NIJ,11854,White,F,1
NIJ,11855,Black,M,1
NIJ,11856,White,M,1
NIJ,11857,White,F,0
NIJ,11858,Black,M,0
NIJ,11859,Black,M,1
NIJ,11860,Black,M,1
NIJ,11861,Black,M,0
NIJ,11862,White,M,0
NIJ,11863,Black,M,1
NIJ,11864,Black,M,1
NIJ,11865,Black,M,1
NIJ,11866,Black,M,0
NIJ,11867,White,M,1
NIJ,11868,White,M,0
NIJ,11869,Black,M,1
NIJ,11870,Black,M,1
NIJ,11871,White,M,0
NIJ,11872,Black,M,0
NIJ,11873,Black,M,0
NIJ,11874,Black,M,0
NIJ,11875,Black,M,1
NIJ,11876,White,M,0
NIJ,11878,White,M,1
NIJ,11879,White,M,0
NIJ,11880,White,M,1
NIJ,11881,Black,M,0
NIJ,11882,White,M,1
NIJ,11883,White,M,1
NIJ,11884,White,M,0
NIJ,11885,Black,M,0
NIJ,11886,Black,M,1
NIJ,11887,Black,M,0
NIJ,11888,Black,M,1
NIJ,11889,Black,M,1
NIJ,11890,Black,F,0
NIJ,11891,White,F,1
NIJ,11892,White,F,0
NIJ,11893,Black,M,0
NIJ,11894,White,F,1
NIJ,11895,White,M,0
NIJ,11896,White,M,1
NIJ,11897,Black,M,1
NIJ,11898,White,M,1
NIJ,11899,White,M,0
NIJ,11900,Black,F,1
NIJ,11901,White,M,0
NIJ,11902,Black,M,0
NIJ,11903,Black,M,1
NIJ,11904,White,M,1
NIJ,11905,Black,M,0
NIJ,11906,White,M,0
NIJ,11907,White,F,1
NIJ,11908,White,M,0
NIJ,11909,Black,M,0
NIJ,11910,Black,M,0
NIJ,11911,Black,M,0
NIJ,11912,Black,M,0
NIJ,11913,Black,M,1
NIJ,11914,Black,M,1
NIJ,11915,Black,M,1
NIJ,11916,White,M,1
NIJ,11917,Black,M,0
NIJ,11918,Black,M,1
NIJ,11919,White,M,0
NIJ,11920,Black,M,1
NIJ,11921,White,M,0
NIJ,11922,White,M,0
NIJ,11923,White,M,1
NIJ,11924,White,M,0
NIJ,11925,Black,M,1
NIJ,11926,White,M,0
NIJ,11927,White,M,0
NIJ,11928,Black,F,0
NIJ,11929,Black,M,1
NIJ,11930,Black,M,0
NIJ,11931,Black,F,0
NIJ,11932,White,M,0
NIJ,11933,Black,M,0
NIJ,11934,Black,M,0
NIJ,11935,Black,M,0
NIJ,11936,Black,M,0
NIJ,11937,White,M,0
NIJ,11938,White,M,0
NIJ,11939,White,M,1
NIJ,11940,White,M,1
NIJ,11941,Black,M,0
NIJ,11942,Black,M,0
NIJ,11943,White,M,0
NIJ,11944,White,F,0
NIJ,11945,Black,M,0
NIJ,11946,Black,M,1
NIJ,11947,White,M,0
NIJ,11948,Black,M,1
NIJ,11949,White,M,1
NIJ,11950,Black,M,0
NIJ,11951,White,M,0
NIJ,11952,White,M,0
NIJ,11953,Black,M,1
NIJ,11954,Black,M,0
NIJ,11955,White,F,1
NIJ,11956,White,F,0
NIJ,11957,White,F,0
NIJ,11958,Black,M,0
NIJ,11959,White,M,0
NIJ,11960,Black,M,1
NIJ,11961,Black,M,1
NIJ,11962,Black,F,0
NIJ,11963,White,M,0
NIJ,11964,Black,M,1
NIJ,11965,White,M,1
NIJ,11966,Black,M,0
NIJ,11967,White,M,1
NIJ,11968,Black,M,1
NIJ,11969,Black,M,1
NIJ,11970,White,M,1
NIJ,11971,Black,M,1
NIJ,11972,Black,M,0
NIJ,11973,Black,M,1
NIJ,11974,Black,M,1
NIJ,11975,White,M,0
NIJ,11976,Black,M,0
NIJ,11977,Black,M,0
NIJ,11978,Black,M,0
NIJ,11979,Black,M,0
NIJ,11980,Black,M,1
NIJ,11981,Black,M,1
NIJ,11982,Black,M,1
NIJ,11983,Black,M,1
NIJ,11984,White,M,0
NIJ,11985,White,M,1
NIJ,11986,Black,M,1
NIJ,11987,Black,M,0
NIJ,11988,White,M,1
NIJ,11989,Black,M,1
NIJ,11990,White,F,0
NIJ,11991,Black,M,1
NIJ,11992,Black,M,1
NIJ,11993,Black,M,0
NIJ,11994,Black,M,0
NIJ,11995,White,M,0
NIJ,11996,Black,M,0
NIJ,11997,Black,M,0
NIJ,11998,Black,M,0
NIJ,11999,Black,M,0
NIJ,12000,Black,M,0
NIJ,12001,White,M,0
NIJ,12002,Black,M,0
NIJ,12003,Black,M,1
NIJ,12004,Black,M,1
NIJ,12005,White,M,1
NIJ,12006,Black,M,1
NIJ,12007,Black,M,0
NIJ,12008,Black,M,1
NIJ,12009,Black,M,0
NIJ,12010,White,M,1
NIJ,12011,Black,M,1
NIJ,12012,White,M,1
NIJ,12013,White,M,1
NIJ,12014,Black,F,0
NIJ,12015,Black,M,0
NIJ,12016,White,M,0
NIJ,12017,Black,M,1
NIJ,12018,Black,M,1
NIJ,12019,White,M,0
NIJ,12020,White,M,1
NIJ,12022,Black,M,0
NIJ,12023,Black,M,1
NIJ,12024,Black,F,1
NIJ,12025,Black,M,0
NIJ,12026,White,M,0
NIJ,12027,Black,M,1
NIJ,12028,Black,M,1
NIJ,12029,Black,M,1
NIJ,12030,Black,F,0
NIJ,12031,White,F,1
NIJ,12032,White,M,0
NIJ,12033,Black,M,0
NIJ,12034,Black,M,1
NIJ,12035,Black,M,1
NIJ,12036,White,M,1
NIJ,12037,White,M,1
NIJ,12038,Black,M,1
NIJ,12039,White,M,0
NIJ,12040,White,M,0
NIJ,12041,White,M,0
NIJ,12042,White,M,0
NIJ,12043,Black,M,1
NIJ,12044,Black,M,1
NIJ,12045,Black,M,0
NIJ,12046,Black,M,0
NIJ,12047,White,F,0
NIJ,12048,Black,M,1
NIJ,12049,Black,M,1
NIJ,12050,White,M,0
NIJ,12051,Black,M,1
NIJ,12053,White,F,1
NIJ,12054,Black,M,1
NIJ,12055,White,M,1
NIJ,12056,Black,M,0
NIJ,12057,Black,M,1
NIJ,12058,White,M,1
NIJ,12059,Black,M,1
NIJ,12061,Black,M,1
NIJ,12062,White,M,0
NIJ,12063,Black,M,1
NIJ,12064,Black,M,1
NIJ,12066,Black,M,0
NIJ,12067,White,M,0
NIJ,12068,Black,M,1
NIJ,12069,Black,M,1
NIJ,12070,White,M,1
NIJ,12071,White,M,1
NIJ,12072,Black,M,1
NIJ,12073,White,M,0
NIJ,12074,White,M,1
NIJ,12075,Black,M,1
NIJ,12076,Black,M,1
NIJ,12077,White,M,0
NIJ,12078,Black,M,0
NIJ,12079,Black,M,1
NIJ,12080,White,M,1
NIJ,12081,White,M,0
NIJ,12082,Black,M,0
NIJ,12083,White,M,1
NIJ,12084,White,M,0
NIJ,12085,White,F,0
NIJ,12086,White,M,0
NIJ,12087,Black,M,0
NIJ,12088,Black,M,1
NIJ,12089,Black,M,1
NIJ,12090,White,M,0
NIJ,12091,Black,M,1
NIJ,12092,White,F,0
NIJ,12093,White,M,0
NIJ,12094,Black,M,1
NIJ,12095,White,M,0
NIJ,12096,White,F,0
NIJ,12097,White,M,1
NIJ,12098,Black,M,1
NIJ,12099,Black,M,1
NIJ,12100,Black,M,1
NIJ,12101,White,M,1
NIJ,12102,Black,M,0
NIJ,12103,Black,M,0
NIJ,12104,White,M,0
NIJ,12105,Black,M,0
NIJ,12106,Black,M,1
NIJ,12107,Black,M,0
NIJ,12108,Black,M,0
NIJ,12109,Black,M,1
NIJ,12111,White,M,0
NIJ,12112,Black,M,0
NIJ,12113,White,M,0
NIJ,12114,Black,M,0
NIJ,12115,Black,M,1
NIJ,12116,Black,M,1
NIJ,12117,White,F,1
NIJ,12118,Black,F,1
NIJ,12119,White,M,0
NIJ,12120,Black,M,0
NIJ,12121,Black,M,0
NIJ,12122,Black,M,1
NIJ,12123,White,M,1
NIJ,12124,White,M,0
NIJ,12125,Black,M,0
NIJ,12126,Black,M,1
NIJ,12127,Black,M,1
NIJ,12128,Black,M,0
NIJ,12129,Black,M,0
NIJ,12131,Black,M,1
NIJ,12132,White,M,1
NIJ,12133,Black,M,0
NIJ,12134,Black,M,1
NIJ,12135,White,M,0
NIJ,12136,Black,M,0
NIJ,12137,Black,M,1
NIJ,12138,White,M,1
NIJ,12139,Black,M,0
NIJ,12140,White,M,1
NIJ,12141,Black,M,0
NIJ,12142,Black,M,1
NIJ,12143,Black,M,0
NIJ,12144,White,F,0
NIJ,12145,Black,M,0
NIJ,12146,Black,M,1
NIJ,12147,Black,M,0
NIJ,12148,Black,M,1
NIJ,12149,White,M,1
NIJ,12150,White,M,1
NIJ,12151,Black,M,1
NIJ,12152,White,F,1
NIJ,12153,Black,M,1
NIJ,12154,Black,M,1
NIJ,12155,Black,M,1
NIJ,12156,Black,M,0
NIJ,12157,Black,M,0
NIJ,12158,Black,M,0
NIJ,12159,White,M,0
NIJ,12160,White,M,0
NIJ,12161,White,M,0
NIJ,12162,Black,M,1
NIJ,12163,Black,M,0
NIJ,12164,White,F,0
NIJ,12165,Black,F,0
NIJ,12166,Black,M,0
NIJ,12167,Black,M,0
NIJ,12168,Black,M,1
NIJ,12169,Black,M,0
NIJ,12170,Black,M,1
NIJ,12171,White,M,0
NIJ,12172,Black,M,1
NIJ,12173,Black,M,1
NIJ,12174,Black,M,0
NIJ,12175,White,M,1
NIJ,12176,Black,M,1
NIJ,12177,Black,M,1
NIJ,12178,Black,M,1
NIJ,12179,Black,M,1
NIJ,12180,Black,M,1
NIJ,12181,Black,M,1
NIJ,12182,White,M,0
NIJ,12183,Black,M,0
NIJ,12184,White,F,1
NIJ,12185,White,M,1
NIJ,12186,Black,M,1
NIJ,12187,White,M,1
NIJ,12188,White,F,1
NIJ,12189,Black,M,1
NIJ,12190,Black,M,1
NIJ,12191,Black,M,0
NIJ,12192,White,M,1
NIJ,12193,White,M,0
NIJ,12194,White,M,0
NIJ,12195,Black,M,0
NIJ,12196,Black,M,0
NIJ,12197,Black,M,1
NIJ,12198,White,M,1
NIJ,12199,White,M,1
NIJ,12200,Black,M,0
NIJ,12201,Black,M,1
NIJ,12202,White,M,0
NIJ,12203,White,M,1
NIJ,12204,Black,M,0
NIJ,12205,White,M,1
NIJ,12206,Black,M,0
NIJ,12207,White,M,0
NIJ,12208,White,F,1
NIJ,12209,White,M,1
NIJ,12210,Black,M,0
NIJ,12211,Black,M,1
NIJ,12212,Black,M,0
NIJ,12213,White,M,1
NIJ,12214,Black,M,0
NIJ,12215,Black,M,1
NIJ,12216,Black,M,0
NIJ,12217,Black,M,0
NIJ,12218,White,M,0
NIJ,12219,Black,M,0
NIJ,12220,White,F,0
NIJ,12221,White,F,0
NIJ,12222,Black,M,0
NIJ,12223,Black,M,0
NIJ,12224,White,M,0
NIJ,12225,Black,M,0
NIJ,12226,White,M,1
NIJ,12227,Black,M,1
NIJ,12228,Black,M,0
NIJ,12229,Black,M,0
NIJ,12230,Black,M,1
NIJ,12231,Black,M,1
NIJ,12232,Black,F,1
NIJ,12233,Black,M,1
NIJ,12234,White,M,1
NIJ,12236,Black,M,0
NIJ,12237,White,M,1
NIJ,12238,Black,M,1
NIJ,12239,Black,M,0
NIJ,12240,Black,M,1
NIJ,12241,White,M,1
NIJ,12242,White,F,0
NIJ,12243,White,M,1
NIJ,12244,Black,M,0
NIJ,12245,Black,M,1
NIJ,12246,Black,M,0
NIJ,12247,Black,M,1
NIJ,12248,Black,M,1
NIJ,12249,White,F,0
NIJ,12250,White,F,1
NIJ,12251,Black,M,1
NIJ,12252,White,F,0
NIJ,12253,White,F,0
NIJ,12254,Black,F,1
NIJ,12255,Black,M,0
NIJ,12256,Black,M,0
NIJ,12257,Black,M,1
NIJ,12258,White,M,1
NIJ,12260,Black,M,0
NIJ,12261,White,M,0
NIJ,12262,Black,M,1
NIJ,12263,White,M,1
NIJ,12264,White,F,1
NIJ,12265,White,F,0
NIJ,12266,Black,M,1
NIJ,12267,White,M,0
NIJ,12269,Black,M,1
NIJ,12270,Black,F,0
NIJ,12271,Black,M,1
NIJ,12272,Black,F,0
NIJ,12273,White,M,0
NIJ,12274,White,M,0
NIJ,12275,White,F,1
NIJ,12276,Black,M,1
NIJ,12277,Black,M,1
NIJ,12278,White,M,0
NIJ,12279,Black,M,0
NIJ,12280,White,M,0
NIJ,12281,White,M,1
NIJ,12282,White,M,1
NIJ,12283,Black,M,1
NIJ,12284,Black,M,1
NIJ,12285,Black,M,1
NIJ,12286,Black,M,1
NIJ,12287,Black,M,1
NIJ,12288,White,M,1
NIJ,12290,Black,M,0
NIJ,12291,Black,M,0
NIJ,12292,White,M,0
NIJ,12293,White,M,1
NIJ,12294,White,F,0
NIJ,12295,White,M,1
NIJ,12296,Black,M,1
NIJ,12297,White,M,0
NIJ,12298,Black,M,0
NIJ,12299,Black,M,1
NIJ,12300,White,M,0
NIJ,12301,White,M,1
NIJ,12302,Black,M,0
NIJ,12303,White,F,0
NIJ,12304,Black,M,0
NIJ,12305,Black,M,0
NIJ,12306,White,M,1
NIJ,12307,White,M,1
NIJ,12308,Black,M,0
NIJ,12309,White,M,1
NIJ,12310,White,F,1
NIJ,12311,Black,M,1
NIJ,12312,Black,M,0
NIJ,12313,Black,M,1
NIJ,12314,Black,M,0
NIJ,12315,White,M,1
NIJ,12317,Black,M,1
NIJ,12318,White,M,1
NIJ,12319,Black,F,0
NIJ,12320,White,M,1
NIJ,12321,Black,M,1
NIJ,12322,Black,M,1
NIJ,12323,Black,M,0
NIJ,12324,Black,M,1
NIJ,12325,Black,M,0
NIJ,12326,White,F,0
NIJ,12327,Black,M,0
NIJ,12328,Black,M,1
NIJ,12329,Black,M,1
NIJ,12330,Black,M,0
NIJ,12331,White,M,0
NIJ,12332,Black,M,1
NIJ,12333,White,F,0
NIJ,12334,Black,M,1
NIJ,12335,Black,M,0
NIJ,12336,Black,M,0
NIJ,12337,White,M,1
NIJ,12338,White,M,0
NIJ,12341,Black,M,1
NIJ,12342,White,M,1
NIJ,12343,Black,M,0
NIJ,12344,Black,M,0
NIJ,12345,White,M,0
NIJ,12346,White,M,1
NIJ,12347,White,M,0
NIJ,12348,Black,M,1
NIJ,12349,Black,M,0
NIJ,12350,White,M,0
NIJ,12351,White,M,1
NIJ,12352,Black,M,1
NIJ,12353,Black,M,1
NIJ,12354,White,F,0
NIJ,12355,Black,M,1
NIJ,12356,White,M,0
NIJ,12357,Black,M,1
NIJ,12358,Black,M,0
NIJ,12359,Black,M,0
NIJ,12360,Black,M,1
NIJ,12361,Black,M,0
NIJ,12362,White,M,1
NIJ,12363,White,M,1
NIJ,12364,White,F,0
NIJ,12365,White,M,1
NIJ,12366,Black,M,0
NIJ,12367,Black,M,0
NIJ,12368,White,M,1
NIJ,12369,White,M,1
NIJ,12370,White,M,0
NIJ,12371,Black,M,1
NIJ,12372,Black,M,0
NIJ,12373,Black,F,0
NIJ,12374,Black,M,0
NIJ,12375,Black,M,0
NIJ,12376,Black,M,1
NIJ,12377,White,F,1
NIJ,12378,Black,M,0
NIJ,12379,Black,M,1
NIJ,12380,Black,M,0
NIJ,12381,Black,M,1
NIJ,12382,Black,M,0
NIJ,12383,Black,M,0
NIJ,12384,Black,M,0
NIJ,12385,Black,M,1
NIJ,12386,Black,F,0
NIJ,12387,White,F,1
NIJ,12388,Black,M,0
NIJ,12389,Black,M,1
NIJ,12391,Black,M,1
NIJ,12392,Black,M,0
NIJ,12393,White,M,1
NIJ,12394,Black,M,1
NIJ,12395,Black,M,0
NIJ,12396,White,M,0
NIJ,12397,White,M,1
NIJ,12398,White,M,0
NIJ,12399,Black,M,1
NIJ,12400,White,M,0
NIJ,12401,Black,F,0
NIJ,12402,White,F,1
NIJ,12403,White,F,0
NIJ,12404,White,M,1
NIJ,12405,Black,M,1
NIJ,12406,Black,M,0
NIJ,12407,Black,M,1
NIJ,12408,Black,M,1
NIJ,12409,White,M,0
NIJ,12410,White,M,1
NIJ,12411,Black,M,1
NIJ,12412,White,M,0
NIJ,12413,White,M,1
NIJ,12414,White,M,1
NIJ,12415,Black,M,0
NIJ,12416,Black,M,0
NIJ,12417,Black,M,1
NIJ,12418,Black,M,0
NIJ,12419,Black,M,0
NIJ,12420,White,F,0
NIJ,12421,Black,M,0
NIJ,12422,White,M,0
NIJ,12423,White,M,1
NIJ,12424,Black,M,1
NIJ,12426,Black,M,0
NIJ,12427,Black,M,0
NIJ,12428,White,M,0
NIJ,12429,Black,M,1
NIJ,12430,Black,M,0
NIJ,12431,Black,F,0
NIJ,12432,White,M,1
NIJ,12434,White,M,0
NIJ,12435,Black,M,0
NIJ,12436,White,M,1
NIJ,12437,Black,M,1
NIJ,12439,White,M,1
NIJ,12440,Black,M,1
NIJ,12442,Black,M,0
NIJ,12443,White,M,0
NIJ,12444,White,M,1
NIJ,12445,White,M,1
NIJ,12446,Black,M,0
NIJ,12447,Black,M,1
NIJ,12448,White,M,1
NIJ,12449,Black,M,1
NIJ,12450,White,M,1
NIJ,12451,Black,M,1
NIJ,12452,White,M,1
NIJ,12453,Black,M,0
NIJ,12454,Black,M,1
NIJ,12455,Black,M,1
NIJ,12456,Black,M,1
NIJ,12457,Black,M,1
NIJ,12458,White,M,1
NIJ,12459,Black,M,0
NIJ,12460,White,M,1
NIJ,12461,Black,M,0
NIJ,12462,White,M,1
NIJ,12463,Black,M,0
NIJ,12464,Black,M,1
NIJ,12465,Black,M,1
NIJ,12466,Black,M,1
NIJ,12467,Black,M,0
NIJ,12468,Black,M,1
NIJ,12469,White,M,0
NIJ,12470,White,M,1
NIJ,12471,Black,M,1
NIJ,12472,White,M,0
NIJ,12473,Black,M,0
NIJ,12474,Black,M,1
NIJ,12475,Black,M,1
NIJ,12476,Black,M,0
NIJ,12477,Black,M,1
NIJ,12479,Black,M,1
NIJ,12480,White,M,0
NIJ,12482,Black,M,0
NIJ,12484,White,M,1
NIJ,12485,Black,M,1
NIJ,12486,White,M,0
NIJ,12487,Black,M,1
NIJ,12488,White,M,1
NIJ,12489,White,M,1
NIJ,12490,Black,M,0
NIJ,12491,White,M,0
NIJ,12492,Black,M,0
NIJ,12493,Black,M,1
NIJ,12496,Black,M,0
NIJ,12497,White,F,0
NIJ,12498,Black,M,0
NIJ,12499,White,M,0
NIJ,12500,White,M,0
NIJ,12501,Black,M,0
NIJ,12502,Black,M,0
NIJ,12503,White,M,0
NIJ,12504,Black,M,0
NIJ,12505,Black,M,0
NIJ,12506,White,M,1
NIJ,12507,Black,M,0
NIJ,12508,Black,M,0
NIJ,12509,White,F,0
NIJ,12510,Black,M,1
NIJ,12511,White,M,0
NIJ,12512,Black,M,0
NIJ,12513,White,F,0
NIJ,12514,Black,F,1
NIJ,12515,Black,M,1
NIJ,12516,White,M,1
NIJ,12517,Black,M,1
NIJ,12518,Black,M,0
NIJ,12519,Black,M,1
NIJ,12520,White,M,0
NIJ,12521,Black,M,0
NIJ,12522,Black,M,0
NIJ,12523,Black,M,0
NIJ,12524,Black,M,0
NIJ,12525,Black,M,0
NIJ,12526,Black,M,0
NIJ,12527,Black,M,0
NIJ,12528,Black,M,1
NIJ,12529,Black,M,1
NIJ,12530,White,M,1
NIJ,12531,Black,F,1
NIJ,12532,White,M,1
NIJ,12533,White,M,1
NIJ,12534,Black,M,0
NIJ,12535,White,M,0
NIJ,12536,Black,M,1
NIJ,12537,Black,M,1
NIJ,12538,White,M,1
NIJ,12539,Black,M,0
NIJ,12540,Black,M,0
NIJ,12541,Black,M,1
NIJ,12542,White,M,1
NIJ,12543,White,M,1
NIJ,12544,White,M,1
NIJ,12545,Black,M,1
NIJ,12546,White,M,1
NIJ,12547,Black,M,0
NIJ,12548,Black,F,1
NIJ,12549,White,F,1
NIJ,12550,Black,M,0
NIJ,12551,Black,M,1
NIJ,12552,Black,M,0
NIJ,12553,Black,M,0
NIJ,12554,White,F,1
NIJ,12555,Black,M,0
NIJ,12556,Black,M,1
NIJ,12557,White,M,0
NIJ,12558,White,M,0
NIJ,12559,White,M,0
NIJ,12560,White,M,1
NIJ,12561,White,M,1
NIJ,12562,Black,M,1
NIJ,12563,Black,M,1
NIJ,12564,Black,M,1
NIJ,12565,White,M,0
NIJ,12566,Black,M,1
NIJ,12567,White,M,0
NIJ,12568,Black,M,0
NIJ,12569,White,M,0
NIJ,12570,White,M,0
NIJ,12571,White,M,1
NIJ,12572,White,M,1
NIJ,12573,Black,M,1
NIJ,12574,Black,M,0
NIJ,12575,White,M,1
NIJ,12576,Black,F,0
NIJ,12577,Black,M,1
NIJ,12578,White,M,0
NIJ,12579,White,F,0
NIJ,12580,White,M,0
NIJ,12581,Black,M,1
NIJ,12582,Black,M,0
NIJ,12583,White,M,1
NIJ,12584,White,M,0
NIJ,12585,White,M,1
NIJ,12586,Black,M,1
NIJ,12587,Black,M,0
NIJ,12588,Black,M,0
NIJ,12589,Black,M,0
NIJ,12590,White,M,1
NIJ,12591,Black,M,0
NIJ,12592,White,M,0
NIJ,12593,White,M,1
NIJ,12594,Black,M,0
NIJ,12595,Black,M,0
NIJ,12596,Black,M,1
NIJ,12597,White,M,0
NIJ,12598,Black,M,1
NIJ,12599,White,M,1
NIJ,12600,White,M,0
NIJ,12601,Black,M,1
NIJ,12602,Black,M,1
NIJ,12603,Black,M,0
NIJ,12604,White,M,1
NIJ,12605,Black,M,1
NIJ,12606,Black,M,1
NIJ,12607,White,M,0
NIJ,12608,White,M,0
NIJ,12609,Black,M,0
NIJ,12610,White,M,0
NIJ,12611,White,M,0
NIJ,12612,Black,M,1
NIJ,12613,White,M,0
NIJ,12614,White,M,1
NIJ,12615,White,M,0
NIJ,12616,White,M,0
NIJ,12617,Black,M,0
NIJ,12618,Black,M,0
NIJ,12619,White,M,1
NIJ,12620,Black,M,1
NIJ,12621,White,F,0
NIJ,12622,Black,M,0
NIJ,12623,Black,M,0
NIJ,12624,Black,M,1
NIJ,12625,White,M,0
NIJ,12626,White,M,1
NIJ,12627,White,M,0
NIJ,12628,White,F,0
NIJ,12629,Black,M,1
NIJ,12630,Black,M,0
NIJ,12631,Black,M,1
NIJ,12632,Black,M,1
NIJ,12633,White,M,0
NIJ,12634,Black,M,1
NIJ,12635,White,F,1
NIJ,12637,Black,M,0
NIJ,12638,White,M,0
NIJ,12639,White,F,0
NIJ,12640,Black,M,0
NIJ,12641,Black,M,1
NIJ,12642,White,M,0
NIJ,12643,White,M,1
NIJ,12644,Black,M,1
NIJ,12645,White,M,1
NIJ,12646,White,M,1
NIJ,12647,Black,M,0
NIJ,12648,Black,M,1
NIJ,12649,White,F,0
NIJ,12650,White,M,0
NIJ,12651,Black,M,0
NIJ,12652,White,M,1
NIJ,12653,White,M,1
NIJ,12654,Black,M,0
NIJ,12655,Black,M,0
NIJ,12657,White,F,0
NIJ,12658,White,M,1
NIJ,12659,White,M,1
NIJ,12660,White,F,1
NIJ,12661,Black,M,0
NIJ,12662,White,M,1
NIJ,12663,Black,M,1
NIJ,12664,Black,M,0
NIJ,12665,White,M,0
NIJ,12666,Black,M,0
NIJ,12667,White,M,1
NIJ,12668,Black,M,1
NIJ,12669,Black,M,0
NIJ,12670,Black,M,1
NIJ,12671,Black,M,1
NIJ,12672,Black,M,0
NIJ,12673,Black,M,0
NIJ,12674,Black,M,0
NIJ,12675,White,M,1
NIJ,12676,Black,M,0
NIJ,12677,Black,F,1
